activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,1,2,1,2,55000.0,18.0,8.25,0.15,2,,,,,,360,,,2,2,2,2,295000.0,1,1,3,5,1,,163.0,<20%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,5151,12.44,88700,129,2086,2410,49
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,0,2,1,2,2,2,1,2,35000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,45.0,>60%,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,2,5,3,4,55-64,9999,No,,1,1,6,,,,,1,,,,5100,17.98,88700,98,1415,1999,70
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,55000.0,53.0,8.25,0.15,2,,,,,,360,,,2,2,2,2,145000.0,1,1,3,5,1,,72.0,20%-<30%,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,45-54,9999,No,,1,1,6,,,,,10,,,,5151,12.44,88700,129,2086,2410,49
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013304,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,1,1,2,2,2,155000.0,50.0,7.125,0.107,2,2877.0,,219.0,,,360,,,2,2,2,2,315000.0,1,1,3,5,1,,193.0,20%-<30%,3,1,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,3,1,3,3,55-64,55-64,No,No,1,1,1,,,,,10,,,,5951,12.6,88700,162,1968,2469,41
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,1,2,1,2,125000.0,96.0,8.25,0.1,2,,,,,,360,,,2,2,2,2,125000.0,1,1,3,5,1,,49.0,41,2,2,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4851,13.67,88700,98,1262,1847,64
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,0,2,1,2,1,2,2,2,15000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,40.0,<20%,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,2,5,3,4,35-44,9999,No,,1,1,6,,,,,9,,,,4530,21.43,88700,138,1348,1951,0
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,1,2,1,2,205000.0,79.0,8.25,0.1,2,,,,,,360,,,2,2,2,2,255000.0,1,1,3,5,1,,101.0,44,2,2,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,3155,11.25,88700,114,1196,1490,62
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013304,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,55000.0,80.0,8.25,0.1,2,,,,,,360,,,2,2,2,2,265000.0,1,1,3,5,1,,160.0,37,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,45-54,9999,No,,1,1,6,,,,,10,,,,5951,12.6,88700,162,1968,2469,41
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,1,1,2,2,2,185000.0,80.0,7.0,-0.02,2,3877.0,,924.0,,,360,,,2,2,2,2,235000.0,1,1,3,5,1,,110.0,20%-<30%,1,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,55-64,9999,Yes,,1,1,1,,,,,10,,,,3953,9.39,88700,121,1299,1507,59
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,0,2,1,1,1,2,2,2,205000.0,100.0,7.5,0.199,2,3415.0,,219.0,,,360,,60.0,2,2,2,2,205000.0,1,1,3,5,1,,258.0,<20%,1,10,2,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,1,5,3,4,45-54,9999,No,,1,1,6,,,,,10,,,,5151,12.44,88700,129,2086,2410,49
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,2,2,55000.0,89.0,7.25,0.78,2,658.0,,0.0,,15.0,180,,,2,2,2,2,165000.0,1,1,3,5,1,,83.0,38,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,45-54,9999,No,,1,1,6,,,,,10,,,,4851,13.67,88700,98,1262,1847,64
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,45000.0,49.0,7.25,0.85,2,658.0,,0.0,,,120,,,2,2,2,2,165000.0,1,1,3,5,1,,131.0,30%-<36%,2,2,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,35-44,45-54,No,No,1,1,6,,,,,10,,,,4868,9.08,88700,107,1572,2388,46
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,125000.0,100.0,8.25,0.1,2,,,,,,360,,,2,2,2,2,145000.0,1,1,3,5,1,,102.0,44,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,45-54,9999,No,,1,1,6,,,,,10,,,,4092,39.25,88700,54,667,1543,73
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,2,1,2,1,2,75000.0,42.0,8.25,0.1,2,,,,,,360,,,2,2,2,2,185000.0,1,1,3,5,2,,56.0,37,2,10,2,,,,,5,,,,,3,4,3,,,,,8,,,,,3,4,1,5,3,4,45-54,9999,No,,1,1,6,,,,,10,,,,3928,24.82,88700,84,721,1330,0
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,3,0,2,1,1,1,2,2,2,35000.0,95.0,,,3,,,,,,360,,,2,2,2,2,35000.0,1,1,3,5,1,,115.0,<20%,2,2,3,,,,,3,,,,,3,3,5,,,,,6,,,,,3,3,1,3,3,3,25-34,25-34,No,No,1,1,1,,,,,3,,,,4868,9.08,88700,107,1572,2388,46
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012101,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,55000.0,54.0,8.25,0.1,2,,,,,,360,,,2,2,2,2,235000.0,1,1,3,5,1,,73.0,20%-<30%,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,3732,7.26,88700,125,1193,1505,47
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,2,2,55000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,36.0,>60%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,25-34,9999,No,,1,1,6,,,,,1,,,,5151,12.44,88700,129,2086,2410,49
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012701,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,185000.0,74.0,8.25,0.08,2,,,,,,360,,,2,2,2,2,375000.0,1,1,3,5,1,,115.0,49,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,45-54,9999,No,,1,1,6,,,,,10,,,,5008,10.98,88700,99,1828,2389,53
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,85000.0,100.0,8.25,0.08,2,,,,,,360,,,2,2,2,2,175000.0,1,1,3,5,1,,142.0,20%-<30%,2,2,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,2,1,1,1,35-44,25-34,No,No,1,1,6,,,,,10,,,,5382,34.5,88700,134,1373,1749,48
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013303,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,2,2,55000.0,120.0,,,3,,,,,,180,,,2,2,2,2,85000.0,1,1,3,5,1,,37.0,43,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,35-44,9999,No,,1,1,6,,,,,4,,,,2570,12.3,88700,111,998,1202,56
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007010200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,1,1,2,2,2,95000.0,92.0,6.375,0.053,2,3599.0,,800.0,,,180,,,2,2,2,2,105000.0,1,1,3,5,1,,91.0,<20%,1,1,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,3,3,3,3,25-34,25-34,No,No,1,1,1,,,,,10,,,,5168,7.59,88700,97,1990,2270,54
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007000400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,55000.0,80.0,8.25,0.04,2,,,,,,360,,,2,2,2,2,115000.0,1,1,3,5,2,,57.0,43,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,35-44,9999,No,,1,1,6,,,,,10,,,,2244,32.58,88700,52,269,952,0
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,3,0,2,1,2,2,2,2,2,55000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,111.0,>60%,2,10,3,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,45-54,9999,No,,1,1,6,,,,,1,,,,2492,8.19,88700,117,718,977,66
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,3,0,2,1,2,1,2,2,2,25000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,50.0,<20%,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,6,,,,,9,,,,4092,39.25,88700,54,667,1543,73
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,2,2,2,2,55000.0,39.0,7.25,0.74,2,658.0,,0.0,,,180,,,2,2,2,2,175000.0,1,1,3,5,1,,132.0,<20%,2,2,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,55-64,55-64,No,No,1,1,6,,,,,10,,,,4090,26.43,88700,69,1080,1832,67
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,25000.0,52.0,8.25,0.04,2,,,,,,360,,,2,2,2,2,265000.0,1,1,3,5,1,,154.0,<20%,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,35-44,9999,No,,1,1,6,,,,,10,,,,5382,34.5,88700,134,1373,1749,48
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,85000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,52.0,>60%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,35-44,9999,No,,1,1,6,,,,,1,,,,1581,7.34,88700,88,581,800,40
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,65000.0,100.0,8.25,0.04,2,,,,,,360,,,2,2,2,2,105000.0,1,1,3,5,1,,136.0,<20%,2,2,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,3,3,3,3,35-44,35-44,No,No,1,1,6,,,,,10,,,,2932,43.72,88700,0,63,784,0
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,1,2,2,2,85000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,108.0,<20%,2,2,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,3,3,3,3,25-34,35-44,No,No,1,1,6,,,,,3,,,,3618,17.97,88700,139,710,1123,44
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013304,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,2,2,155000.0,39.0,7.25,0.87,2,658.0,,0.0,,,180,,,2,2,2,2,405000.0,1,1,3,5,1,,245.0,20%-<30%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,45-54,9999,No,,1,1,6,,,,,10,,,,5951,12.6,88700,162,1968,2469,41
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007010200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,2,2,65000.0,85.0,7.25,0.91,2,658.0,,0.0,,20.0,180,,,2,2,2,2,365000.0,1,1,3,5,1,,98.0,45,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,5168,7.59,88700,97,1990,2270,54
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,75000.0,83.0,8.25,0.02,2,,,,,,360,,,2,2,2,2,215000.0,1,1,3,5,1,,86.0,45,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,5100,17.98,88700,98,1415,1999,70
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,2,2,2,1,2,35000.0,100.0,8.25,0.02,2,,,,,,360,,,2,2,2,2,185000.0,1,1,3,5,1,,87.0,49,2,10,2,,,,,5,,,,,3,4,3,5.0,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,,1,1,6,,,,,10,,,,4218,13.8,88700,156,1499,1804,62
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,2,2,1,2,45000.0,77.0,8.25,0.03,2,,,,,,360,,,2,2,2,2,165000.0,1,1,3,5,1,,118.0,20%-<30%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,6,,,,,10,,,,5151,12.44,88700,129,2086,2410,49
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012502,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,2,2,1,2,105000.0,85.0,8.25,0.03,2,,,,,,360,,,2,2,2,2,295000.0,1,1,3,5,1,,156.0,30%-<36%,2,2,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,45-54,35-44,No,No,1,1,6,,,,,10,,,,3261,7.73,88700,120,1192,1547,54
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007010200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,1,2,165000.0,106.0,,,3,,,,,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,74.0,50%-60%,2,2,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,35-44,55-64,No,Yes,1,1,6,,,,,9,3.0,1.0,8.0,5168,7.59,88700,97,1990,2270,54
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012502,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,2,2,2,2,225000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,64.0,>60%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,55-64,9999,No,,1,1,6,,,,,3,,,,3261,7.73,88700,120,1192,1547,54
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,1,2,1,2,85000.0,52.0,,,3,,,,,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,76.0,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,4,,,,2543,9.56,88700,80,1254,1542,38
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,55000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,207.0,30%-<36%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,45-54,9999,No,,1,1,6,,,,,3,,,,2277,19.32,88700,138,776,1027,65
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007010200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,145000.0,80.0,6.625,-0.069,2,4633.0,,2019.0,,,360,,,2,2,2,2,185000.0,1,1,3,5,1,,94.0,20%-<30%,1,1,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,<25,25-34,No,No,1,1,1,,,,,10,,,,5168,7.59,88700,97,1990,2270,54
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007011903,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,0,2,1,2,1,2,1,2,175000.0,100.0,8.25,0.03,2,,,,,,360,,,2,2,2,2,175000.0,1,1,3,5,1,,60.0,45,2,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,2691,7.62,88700,93,813,1146,39
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,0,2,1,2,1,2,1,2,135000.0,89.0,8.25,0.03,2,,,,,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,69.0,43,2,2,2,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,6,,,,,10,,,,4851,13.67,88700,98,1262,1847,64
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,0,2,1,2,1,2,2,2,25000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,40.0,<20%,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,2,5,3,4,35-44,9999,No,,1,1,6,,,,,9,,,,4851,13.67,88700,98,1262,1847,64
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,0,2,1,32,1,2,1,2,255000.0,76.0,8.25,0.03,2,,,,,,360,,,2,2,2,2,335000.0,1,1,3,5,1,,215.0,37,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,1,5,3,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4617,10.09,88700,137,1566,1929,56
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,32,1,2,1,2,55000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,20.0,>60%,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,35-44,9999,No,,1,1,6,,,,,3,1.0,,,4851,13.67,88700,98,1262,1847,64
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,1,2,125000.0,83.0,8.25,-0.07,2,,,,,,360,,,2,2,2,2,145000.0,1,1,3,5,1,,41.0,46,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,35-44,9999,No,,1,1,6,,,,,10,,,,3463,21.31,88700,86,1116,1508,74
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,35000.0,68.0,7.25,1.02,2,658.0,,0.0,,,180,,,2,2,2,2,245000.0,1,1,3,5,1,,205.0,20%-<30%,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,35-44,No,No,1,1,6,,,,,10,,,,2286,13.78,88700,94,796,959,66
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,155000.0,100.0,8.25,-0.07,2,,,,,,360,,,2,2,2,2,255000.0,1,1,3,5,1,,151.0,30%-<36%,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,3937,8.36,88700,88,1154,1661,39
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,85000.0,95.0,5.75,-0.422,2,3494.0,,1138.0,,,240,,,2,2,2,2,85000.0,1,1,3,5,1,,65.0,20%-<30%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,1,,,,,10,,,,4744,15.37,88700,119,1759,2292,63
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,135000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,81.0,30%-<36%,2,3,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,25-34,<25,No,No,1,1,1,,,,,3,,,,2286,13.78,88700,94,796,959,66
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,75000.0,98.0,8.25,-0.07,2,,,,,,360,,,2,2,2,2,215000.0,1,1,3,5,1,,90.0,45,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,3618,17.97,88700,139,710,1123,44
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007011902,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,155000.0,95.0,8.25,-0.07,2,,,,,,360,,,2,2,2,2,375000.0,1,1,3,5,1,,133.0,45,2,2,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,45-54,25-34,No,No,1,1,6,,,,,10,,,,2509,9.65,88700,113,890,1119,44
